INFO  2020-05-11 17:50:10,891 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/admin-lte/dist/css/adminlte.min.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\admin-lte\dist\css\adminlte.min.css'
INFO  2020-05-11 17:50:10,893 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/font-awesome/css/all.min.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\font-awesome\css\all.min.css'
INFO  2020-05-11 17:50:10,894 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 90.4193ms 200 text/css
INFO  2020-05-11 17:50:10,896 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/js/adminlte.js?v=qXsDMEfG3xYx1TO9SCGpLfvQPdpKIo0nXVYYfcneIRk  
INFO  2020-05-11 17:50:10,897 [8    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/animate.css/animate.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\animate.css\animate.css'
INFO  2020-05-11 17:50:10,899 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 100.7006ms 200 text/css
INFO  2020-05-11 17:50:10,901 [27   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/bootstrap/dist/js/bootstrap.bundle.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\bootstrap\dist\js\bootstrap.bundle.js'
INFO  2020-05-11 17:50:10,903 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 35.0166ms 200 text/css
INFO  2020-05-11 17:50:10,905 [27   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 34.3343ms 200 application/javascript
INFO  2020-05-11 17:50:10,907 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/block-ui/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
INFO  2020-05-11 17:50:10,910 [26   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/admin-lte/dist/js/adminlte.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\admin-lte\dist\js\adminlte.js'
INFO  2020-05-11 17:50:10,912 [8    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/jquery/jquery.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\jquery\jquery.js'
INFO  2020-05-11 17:50:10,914 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/spin/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2020-05-11 17:50:10,917 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 45.894ms 200 application/javascript
INFO  2020-05-11 17:50:10,922 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 18.7028ms 200 application/javascript
INFO  2020-05-11 17:50:10,923 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/sweetalert/sweetalert.min.js?v=KsRuvuRtUVvobe66OFtOQfjP8WA2SzYsmm4VPfMnxms  
INFO  2020-05-11 17:50:10,926 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/block-ui/jquery.blockUI.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\block-ui\jquery.blockUI.js'
INFO  2020-05-11 17:50:10,928 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/spin/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2020-05-11 17:50:10,930 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.min.js?v=yNbKY1y6h2rbVcQtf0b8lq4a-xpktyFc3pSYoGAY1qQ  
INFO  2020-05-11 17:50:10,932 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 23.3434ms 200 application/javascript
